status,RT
1,0.954
1,1.032
1,0.992
1,1.534
1,1.016
0,1.801
1,1.016
1,0.877
1,1.257
1,0.835
1,1.901
1,0.845
1,0.867
1,0.958
1,1.361
1,0.88
1,0.989
1,0.812
1,1.172
1,1.204
1,1.168
1,1.152
1,0.877
1,1.179
0,1.439
1,0.877
1,1.439
1,1.236
1,1.363
1,1.375
1,0.953
0,1.384
1,0.954
1,0.838
1,0.794
0,1.398
1,1.194
1,1.163
1,1.387
1,0.91
1,0.837
1,0.97
0,1.117
0,1.355
1,0.957
1,0.824
1,1.346
0,1.31
1,1.38
0,1.321
0,1.245
1,0.809
0,1.809
1,1.142
1,1.136
1,1.045
1,1.096
1,1.054
0,1.455
1,0.986
1,1.093
1,1.284
1,1.114
1,0.887
1,0.888
1,1.016
0,1.713
1,1.298
1,1.432
1,1.176
0,1.294
1,1.101
1,0.865
1,1.136
1,1.147
1,1.503
1,0.847
1,0.984
1,1.157
1,0.855
1,0.98
1,0.862
1,1.041
1,0.817
1,1
1,0.925
1,0.852
1,0.952
1,0.944
1,1.22
1,0.832
1,1.254
0,1.19
1,0.839
1,1.034
1,0.933
1,1.126
1,0.859
1,1.093
0,1.163
0,1.141
1,1.243
1,0.881
1,1.293
1,1.324
1,1.105
1,1.28
1,0.965
1,1.079
1,1.367
1,0.962
1,0.971
1,0.924
1,1.16
1,0.827
1,0.867
0,1.489
1,1.209
1,1.245
0,1.688
1,1.159
1,1.042
1,0.846
1,0.951
1,1.104
1,1.207
1,1.482
1,1.324
1,1.224
1,1.053
1,1.229
1,0.895
1,1.055
1,1.23
1,0.997
1,1.381
1,0.85
1,0.973
1,0.842
1,1.232
1,0.964
1,1.388
1,0.883
1,1.116
1,1.184
1,1.133
1,0.997
1,1.047
1,0.986
1,1.247
1,1.01
1,0.842
1,1.084
0,1.478
1,1.004
1,0.931
1,1.205
1,1.395
1,1.124
1,1.214
1,1.322
1,1.299
0,1.105
1,1.309
1,1.144
0,1.204
1,0.824
1,1.061
1,1.271
1,1.251
1,0.954
1,0.826
0,1.32
1,1.248
1,1.33
0,1.949
1,1.049
0,1.215
1,1.261
0,1.071
1,1.149
0,1.23
1,1.14
1,0.861
1,1.039
1,1.147
1,1.226
1,0.915
1,1.168
1,0.852
1,0.91
1,1.072
0,1.294
1,1.255
1,1.352
1,0.951
0,1.208
1,1.11
1,0.938
0,1.076
0,1.304
1,0.938
1,0.844
1,1.215
1,1.68
1,0.866
1,1.313
1,1.021
1,1.023
1,0.88
1,1.011
1,1.355
1,0.938
1,0.832
1,1.362
1,1.045
1,1.164
0,1.381
0,1.336
1,1.009
1,0.919
1,1.2
1,1.01
1,1.132
0,1.266
1,1.049
1,1.282
1,1.119
1,0.988
1,0.979
1,0.815
0,1.094
1,0.899
0,1.105
1,0.965
1,0.888
1,1.453
1,1.146
1,1.134
1,0.92
1,1.022
1,0.956
1,1.658
1,1.072
1,0.929
1,1.287
1,0.91
1,1.392
1,0.871
1,1.3
1,1.103
0,1.405
1,1.379
1,1.15
1,1.295
1,1.033
1,1.443
0,1.066
1,0.967
1,1.301
1,0.971
0,1.391
1,0.948
1,0.814
1,0.881
1,0.864
0,1.268
1,1.508
1,1.361
1,1.016
1,1.486
1,1.13
1,1.086
0,1.337
0,1.734
1,1.334
1,1.14
1,0.842
1,0.994
1,0.891
1,0.834
1,1.078
1,1.073
1,0.877
1,1.12
1,1.287
1,1.027
1,1.23
1,1.192
1,1.085
1,1.468
1,1.012
1,1.009
1,1.172
1,1.228
1,1.178
1,0.949
1,1.209
1,1.111
1,0.941
1,0.817
1,1.095
0,1.61
1,1.025
1,0.891
1,1.211
1,1.216
1,1.257
1,1.098
1,2.015
0,1.082
0,1.138
1,0.887
1,1.16
1,1.02
0,1.532
1,1.231
1,1.104
1,0.887
1,1.154
0,1.416
1,1.405
1,0.869
0,1.192
1,1.244
0,1.136
1,1.648
0,1.249
1,0.901
1,0.87
1,1.029
1,1.352
1,1.039
1,0.809
1,0.964
